n,perc50,concept_name.x.x,concept_code.y,concept_name.y,vocabulary_id.x,concept_code.x,concept_id,unit_concept_id,mean_ratio,perc03,perc25,perc75,perc97,concept_name.x.y,QualUnitCnt,maxN,meanN,medianN,allQualUnits,allQualUnitsNs,allQualUnitsMedians,max_mean_ratio,type
2,0.10788957612718568,Neutrophils [#/volume] in Blood by Automated count,10*3/uL,thousand per microliter,LOINC,751-8,3013650,8848,0.10788957612718568,0.04789287254426871,0.07597643592350645,0.13980271633086494,0.16788627971010264,Neutrophils [#/volume] in Blood by Automated count,1,2,2,2,10*3/uL,2,0.11,0.10788957612718568,A
2,0.9949489361004555,Hydromorphone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16998-7,3013741,8842,0.9949489361004555,0.9902009360348837,0.9924234041506832,0.9974744680502278,0.9996969361660273,Hydromorphone [Mass/volume] in Urine by Confirmatory method,1,2,2,2,ng/mL,2,0.99,0.9949489361004555,A
2,0.8482259506897791,Clozapine [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,6896-5,3013751,8842,0.8482259506897791,0.7676248765962361,0.8053530389378946,0.8910988624416638,0.9288270247833222,Clozapine [Mass/volume] in Serum or Plasma,1,2,2,2,ng/mL,2,0.85,0.8482259506897791,A
2,0.927738050432819,Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE),mmol/L,millimole per liter,LOINC,12180-6,3013784,8753,0.927738050432819,0.8598118178396689,0.8916070756492285,0.9638690252164095,0.9956642830259691,Calcium.ionized [Moles/volume] in Serum or Plasma by Ion-selective membrane electrode (ISE),1,2,2,2,mmol/L,2,0.93,0.927738050432819,A
2,0.7940007298618814,Lipoprotein a [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,10835-7,3013861,8840,0.7940007298618814,0.7210403529107237,0.7551920187176486,0.8328094410061141,0.8669611068130391,Lipoprotein a [Mass/volume] in Serum or Plasma,1,2,2,2,mg/dL,2,0.79,0.7940007298618814,A
2,0.7786032551548308,Mycophenolate glucuronide [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,23906-1,3013870,8859,0.7786032551548308,0.6154608027294801,0.6918253549285804,0.8653811553810811,0.9417457075801814,Mycophenolate glucuronide [Mass/volume] in Serum or Plasma,1,2,2,2,ug/mL,2,0.78,0.7786032551548308,A
2,0.80557398805574,Dodecanoylcarnitine (C12) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30331-3,3013947,8749,0.80557398805574,0.6228135368281356,0.70836098208361,0.90278699402787,0.9883344392833444,Dodecanoylcarnitine (C12) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.80557398805574,A
2,0.770753205128205,Lactate [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,2524-7,3014111,8753,0.770753205128205,0.5552612179487177,0.6561298076923074,0.8853766025641026,0.9862451923076923,Lactate [Moles/volume] in Serum or Plasma,1,2,2,2,mmol/L,2,0.77,0.770753205128205,A
2,0.9804517703820796,Calcitriol [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,1649-3,3014173,8845,0.9804517703820796,0.9802201657130102,0.9803285764091703,0.980574964354989,0.9806833750511492,Calcitriol [Mass/volume] in Serum or Plasma,1,2,2,2,pg/mL,2,0.98,0.9804517703820796,A
2,0.9186618537275744,Size [Entitic volume] of Stone,mm,millimeter,LOINC,9802-0,3014188,8588,0.9186618537275744,0.8458713944270564,0.8799435243124052,0.9573801831427435,0.9914523130280924,Size [Entitic volume] of Stone,1,2,2,2,mm,2,0.92,0.9186618537275744,A
2,0.8676194363323042,Oxygen saturation in Venous cord blood,%,percent,LOINC,28643-5,3014204,8554,0.8676194363323042,0.7594142793617294,0.810063501773488,0.9251753708911206,0.9758245933028791,Oxygen saturation in Venous cord blood,1,2,2,2,%,2,0.87,0.8676194363323042,A
2,0.9910418049104179,Tetrahydrocannabinol [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,14313-1,3014290,8842,0.9910418049104179,0.9826211015262108,0.986562707365627,0.995520902455209,0.9994625082946251,Tetrahydrocannabinol [Mass/volume] in Urine by Confirmatory method,1,2,2,2,ng/mL,2,0.99,0.9910418049104179,A
2,0.7967540586253549,Oxygen saturation in Arterial cord blood,%,percent,LOINC,28642-7,3014295,8554,0.7967540586253549,0.7547669985165506,0.7744205160142887,0.8190876012364209,0.8387411187341591,Oxygen saturation in Arterial cord blood,1,2,2,2,%,2,0.8,0.7967540586253549,A
2,0.9576235369650803,Arginine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20637-5,3014399,8749,0.9576235369650803,0.9220516264477723,0.9387023079665122,0.9765447659636485,0.9931954474823884,Arginine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.96,0.9576235369650803,A
2,0.9648904726747347,Nicotine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,3854-7,3014404,8842,0.9648904726747347,0.9337905776058725,0.9483479752976803,0.9814329700517892,0.9959903677435971,Nicotine [Mass/volume] in Urine,1,2,2,2,ng/mL,2,0.96,0.9648904726747347,A
2,0.9632354705248842,Neutrophils/100 leukocytes in Body fluid,%,percent,LOINC,26513-2,3014502,8554,0.9632354705248842,0.9316265304661299,0.9464222045361852,0.9800487365135834,0.9948444105836387,Neutrophils/100 leukocytes in Body fluid,1,2,2,2,%,2,0.96,0.9632354705248842,A
2,0.970059982223547,Acetylcholine receptor modulation Ab/Acetylcholine Ab.total,%,percent,LOINC,30192-9,3014512,8554,0.970059982223547,0.9457926541734748,0.9571518290054235,0.9829681354416706,0.9943273102736192,Acetylcholine receptor modulation Ab/Acetylcholine Ab.total,1,2,2,2,%,2,0.97,0.970059982223547,A
2,0.809778968519759,Tetradecanoylcarnitine (C14) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30565-6,3014524,8749,0.809778968519759,0.6309711989283324,0.7146684527796385,0.9048894842598795,0.9885867381111856,Tetradecanoylcarnitine (C14) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.809778968519759,A
2,0.997411726609969,Oxymorphone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,17395-5,3014535,8842,0.997411726609969,0.9949787496233399,0.9961175899149535,0.9987058633049846,0.9998447035965982,Oxymorphone [Mass/volume] in Urine by Confirmatory method,1,2,2,2,ng/mL,2,1,0.997411726609969,A
2,0.836112613622871,Bicarbonate [Moles/volume] in Unspecified specimen,mmol/L,millimole per liter,LOINC,22735-5,3014637,8753,0.836112613622871,0.6820584704283699,0.7541689204343065,0.9180563068114356,0.9901667568173722,Bicarbonate [Moles/volume] in Unspecified specimen,1,2,2,2,mmol/L,2,0.84,0.836112613622871,A
2,0.2984280056390171,Hepatitis B virus DNA [Units/volume] in Serum,pg/mL,picogram per milliliter,LOINC,11258-1,3014700,8845,0.2984280056390171,0.04143044324666559,0.16172717457925567,0.43512883669877855,0.5554255680313687,Hepatitis B virus DNA [Units/volume] in Serum,1,2,2,2,pg/mL,2,0.3,0.2984280056390171,A
2,0.783118343085691,Apolipoprotein B [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,1884-6,3014791,8840,0.783118343085691,0.5929068017989604,0.68194199133743,0.884294694833952,0.9733298843724216,Apolipoprotein B [Mass/volume] in Serum or Plasma,1,2,2,2,mg/dL,2,0.78,0.783118343085691,A
2,0.9659606840543258,Glutamine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20643-3,3015049,8749,0.9659606840543258,0.9365328130052644,0.9503075611558889,0.9816138069527627,0.9953885551033871,Glutamine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.97,0.9659606840543258,A
2,0.20413656920468498,Erythrocyte distribution width [Entitic volume] by Automated count,%,percent,LOINC,21000-5,3015182,8554,0.20413656920468498,0.13261923387924643,0.16609543339328148,0.2421777050160885,0.27565390453012356,Erythrocyte distribution width [Entitic volume] by Automated count,1,2,2,2,%,2,0.2,0.20413656920468498,A
2,0.7844596845229452,Bicarbonate [Moles/volume] in Capillary blood,mmol/L,millimole per liter,LOINC,1961-2,3015235,8753,0.7844596845229452,0.6458450298747324,0.7107284852419808,0.8581908838039095,0.923074339171158,Bicarbonate [Moles/volume] in Capillary blood,1,2,2,2,mmol/L,2,0.78,0.7844596845229452,A
2,0.9692740866922511,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,gram per deciliter,LOINC,2865-4,3015322,8713,0.9692740866922511,0.9428875488142978,0.9552386942039781,0.9833094791805242,0.9956606245702047,Alpha 1 globulin [Mass/volume] in Serum or Plasma by Electrophoresis,1,2,2,2,g/dL,2,0.97,0.9692740866922511,A
2,0.9760228444265315,Calcium [Moles/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,2000-8,3015377,8840,0.9760228444265315,0.953484318187471,0.9640342666397972,0.9880114222132658,0.9985613706655919,Calcium [Moles/volume] in Serum or Plasma,1,2,2,2,mg/dL,2,0.98,0.9760228444265315,A
2,0.9536781320612605,CD16+CD56+ cells/100 cells in Blood,%,percent,LOINC,18267-5,3015455,8554,0.9536781320612605,0.9101355761988454,0.9305171980918907,0.9768390660306303,0.9972206879236756,CD16+CD56+ cells/100 cells in Blood,1,2,2,2,%,2,0.95,0.9536781320612605,A
2,0.999134030269933,Bicarbonate [Moles/volume] in Plasma,mmol/L,millimole per liter,LOINC,1962-0,3015473,8753,0.999134030269933,0.99832001872367,0.9987010454048996,0.9995670151349665,0.999948041816196,Bicarbonate [Moles/volume] in Plasma,1,2,2,2,mmol/L,2,1,0.999134030269933,A
2,0.9798229822982301,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,ng/mL,nanogram per milliliter,LOINC,20568-2,3015481,8842,0.9798229822982301,0.9608565856585662,0.969734473447345,0.989911491149115,0.9987893789378938,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,1,2,2,2,ng/mL,2,0.98,0.9798229822982301,A
2,0.9656429451347718,Aspartate [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20639-1,3015546,8749,0.9656429451347718,0.9376265244871022,0.9507405937264368,0.9805452965431067,0.9936593657824414,Aspartate [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.97,0.9656429451347718,A
2,0.994935376722465,Hydrocodone [Mass/volume] in Urine by Confirmatory method,ng/mL,nanogram per milliliter,LOINC,16252-9,3015603,8842,0.994935376722465,0.9901746308415821,0.9924030650836975,0.9974676883612326,0.999696122603348,Hydrocodone [Mass/volume] in Urine by Confirmatory method,1,2,2,2,ng/mL,2,0.99,0.994935376722465,A
2,0.92846339987900794,Hemoglobin F [Presence] in Blood,%,percent,LOINC,4579-9,3015745,8554,0.92846339987900794,0.8612189957652755,0.892695099818512,0.964231699939504,0.9957078039927405,Hemoglobin F [Presence] in Blood,1,2,2,2,%,2,0.93,0.92846339987900794,A
2,0.6267857142857145,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,19176-7,3015916,8842,0.6267857142857145,0.27596428571428616,0.44017857142857175,0.8133928571428573,0.9776071428571429,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,1,2,2,2,ng/mL,2,0.63,0.6267857142857145,A
2,0.7802293626466545,Theophylline [Mass/volume] in Serum or Plasma,ug/mL,microgram per milliliter,LOINC,4049-3,3016072,8859,0.7802293626466545,0.5736449635345097,0.6703440439699817,0.8901146813233273,0.9868137617587993,Theophylline [Mass/volume] in Serum or Plasma,1,2,2,2,ug/mL,2,0.78,0.7802293626466545,A
2,0.510098006612023,Cholesterol.total/Cholesterol in HDL [Molar ratio] in Serum or Plasma,mmol/L,millimole per liter,LOINC,32309-7,3016087,8753,0.510098006612023,0.04959013282732455,0.2651470099180344,0.7550490033060114,0.9706058803967214,Cholesterol.total/Cholesterol in HDL [Molar ratio] in Serum or Plasma,1,2,2,2,mmol/L,2,0.51,0.510098006612023,A
2,0.950595238095238,Fatty acids [Moles/volume] in Serum or Plasma,mmol/L,millimole per liter,LOINC,24461-6,3016103,8753,0.950595238095238,0.9041547619047617,0.925892857142857,0.975297619047619,0.9970357142857142,Fatty acids [Moles/volume] in Serum or Plasma,1,2,2,2,mmol/L,2,0.95,0.950595238095238,A
2,0.955291549412014,Histidine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20645-8,3016115,8749,0.955291549412014,0.9175232807460713,0.93520204480247,0.9753810540215581,0.9930598180779568,Histidine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.96,0.955291549412014,A
2,0.5509943280998565,Bicarbonate [Moles/volume] in Serum,mmol/L,millimole per liter,LOINC,1963-8,3016293,8753,0.5509943280998565,0.12892899651372164,0.32649149214978473,0.7754971640499283,0.9730596596859914,Bicarbonate [Moles/volume] in Serum,1,2,2,2,mmol/L,2,0.55,0.5509943280998565,A
2,0.9692578206344841,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,mg/dL,milligram per deciliter,LOINC,3255-7,3016407,8840,0.9692578206344841,0.9440291451550782,0.9558383124007576,0.9826773288682106,0.99448649611389,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,1,2,2,2,mg/dL,2,0.97,0.9692578206344841,A
2,0.5251573269403655,Helicobacter pylori IgA Ab [Units/volume] in Serum by Immunoassay,eV,electronvolt,LOINC,6420-4,3016410,9495,0.5251573269403655,0.07880521426430928,0.2877359904105484,0.7625786634701828,0.9715094396164219,Helicobacter pylori IgA Ab [Units/volume] in Serum by Immunoassay,1,2,2,2,eV,2,0.53,0.5251573269403655,A
2,0.4685315358555576,Methylmalonate [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,13964-2,3016426,8749,0.4685315358555576,0.06119617045231367,0.2518637883006406,0.6851992834104746,0.8758669012588015,Methylmalonate [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.47,0.4685315358555576,A
2,0.8234451961647464,Mercury [Mass/volume] in Blood,ug/L,microgram per liter,LOINC,5685-3,3016450,8748,0.8234451961647464,0.7317835095544779,0.7746889798826887,0.8722014124468042,0.915106882775015,Mercury [Mass/volume] in Blood,1,2,2,2,ug/L,2,0.82,0.8234451961647464,A
2,0.9691060477408786,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,g/dL,gram per deciliter,LOINC,2871-2,3016520,8713,0.9691060477408786,0.9425615532486351,0.9549866357769192,0.983225459704838,0.9956505422331223,Beta globulin [Mass/volume] in Serum or Plasma by Electrophoresis,1,2,2,2,g/dL,2,0.97,0.9691060477408786,A
2,0.46032597741624365,Leukocytes [#/volume] in Cerebral spinal fluid,/uL,per microliter,LOINC,26465-5,3016543,8647,0.46032597741624365,0.2802892921475127,0.3645617831243655,0.5560901717081218,0.6403626626849747,Leukocytes [#/volume] in Cerebral spinal fluid,1,2,2,2,/uL,2,0.46,0.46032597741624365,A
2,0.05243598046067627,Cocaine [Presence] in Urine,ng/mL,nanogram per milliliter,LOINC,3397-7,3016879,8842,0.05243598046067627,0.034072863269241756,0.042668364933317486,0.06220359598803506,0.07079909765211079,Cocaine [Presence] in Urine,1,2,2,2,ng/mL,2,0.05,0.05243598046067627,A
2,0.4652320398246639,Rubella virus IgG,[iU]/mL,international unit per milliliter,LOINC,8014-3,3016999,8985,0.4652320398246639,0.051051618412771026,0.24492330503110385,0.685540774618224,0.8794124612365567,Rubella virus IgG,1,2,2,2,[iU]/mL,2,0.47,0.4652320398246639,A
2,0.9653037278162031,Methionine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20651-6,3017085,8749,0.9653037278162031,0.9369469068501979,0.9502203124087536,0.9803871432236525,0.9936605487822082,Methionine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.97,0.9653037278162031,A
2,0.6025864151593072,Methotrexate [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,14836-1,3017115,8749,0.6025864151593072,0.42813094590166667,0.5097909527882218,0.6953818775303926,0.7770418844169478,Methotrexate [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.6,0.6025864151593072,A
2,0.8058862433862435,Decanoylcarnitine (C10) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30327-1,3017126,8749,0.8058862433862435,0.6234193121693123,0.7088293650793652,0.9029431216931217,0.9883531746031746,Decanoylcarnitine (C10) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.8058862433862435,A
2,0.7624599663694596,Myelocytes %,%,percent,LOINC,26498-6,3017181,8554,0.7624599663694596,0.5702165309685046,0.66020281987959,0.8647171128593293,0.9547034017704147,Myelocytes %,1,2,2,2,%,2,0.76,0.7624599663694596,A
2,0.739168110918544,Methylenedioxyethylamphetamine [Mass/volume] in Urine,ng/mL,nanogram per milliliter,LOINC,27085-0,3017205,8842,0.739168110918544,0.49398613518197537,0.608752166377816,0.869584055459272,0.9843500866551126,Methylenedioxyethylamphetamine [Mass/volume] in Urine,1,2,2,2,ng/mL,2,0.74,0.739168110918544,A
2,0.9649146156985108,Hydroxyproline [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20647-4,3017264,8749,0.9649146156985108,0.9362178987589084,0.9496504045604244,0.9801788268365972,0.9936113326381132,Hydroxyproline [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.96,0.9649146156985108,A
2,0.9653706822217596,Ornithine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,20652-4,3017330,8749,0.9653706822217596,0.9370767983969776,0.9503207440170882,0.9804206204264307,0.9936645660465415,Ornithine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.97,0.9653706822217596,A
2,0.7398243845082775,Segmented neutrophils/100 leukocytes in Blood,%,percent,LOINC,26505-8,3017354,8554,0.7398243845082775,0.5359637082953889,0.6313878546078048,0.8482609144087503,0.9436850607211662,Segmented neutrophils/100 leukocytes in Blood,1,2,2,2,%,2,0.74,0.7398243845082775,A
2,0.3270836788310976,Amitriptyline [Mass/volume] in Serum or Plasma,ng/mL,nanogram per milliliter,LOINC,3333-2,3017597,8842,0.3270836788310976,0.18313574352573597,0.2505156281367563,0.40365172952543893,0.4710316141364593,Amitriptyline [Mass/volume] in Serum or Plasma,1,2,2,2,ng/mL,2,0.33,0.3270836788310976,A
2,0.808646112600536,Decenoylcarnitine (C10:1) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30328-9,3017721,8749,0.808646112600536,0.6287734584450398,0.712969168900804,0.904323056300268,0.9885187667560321,Decenoylcarnitine (C10:1) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.808646112600536,A
2,0.7377104866144437,Complement C4 [Mass/volume] in Serum or Plasma,mg/dL,milligram per deciliter,LOINC,4498-2,3017766,8840,0.7377104866144437,0.4917464259881232,0.6068785394727839,0.8685424337561035,0.9836745472407643,Complement C4 [Mass/volume] in Serum or Plasma,1,2,2,2,mg/dL,2,0.74,0.7377104866144437,A
2,0.8964204545454546,Bicarbonate [Moles/volume] in Arterial cord blood,mmol/L,millimole per liter,LOINC,28640-1,3017809,8753,0.8964204545454546,0.7990556818181819,0.8446306818181818,0.9482102272727273,0.9937852272727272,Bicarbonate [Moles/volume] in Arterial cord blood,1,2,2,2,mmol/L,2,0.9,0.8964204545454546,A
2,0.21295492976790253,Spermatozoa Motile/100 spermatozoa in Semen,%,percent,LOINC,6800-7,3017840,8554,0.21295492976790253,0.0854727800722481,0.1451452756744693,0.28076458386133574,0.34043707946355695,Spermatozoa Motile/100 spermatozoa in Semen,1,2,2,2,%,2,0.21,0.21295492976790253,A
2,0.908612233121754,Arsenic [Mass/volume] in 24 hour Urine,ug/L,microgram per liter,LOINC,21074-0,3017872,8748,0.908612233121754,0.8227077322562028,0.8629183496826309,0.954306116560877,0.9945167339873052,Arsenic [Mass/volume] in 24 hour Urine,1,2,2,2,ug/L,2,0.91,0.908612233121754,A
2,0.995840232969647,Prealbumin [Mass/volume] in Serum or Plasma by Immunoassay,mg/dL,milligram per deciliter,LOINC,6793-4,3017925,8840,0.995840232969647,0.9944503737043163,0.995100946126386,0.9965795198129079,0.9972300922349776,Prealbumin [Mass/volume] in Serum or Plasma by Immunoassay,1,2,2,2,mg/dL,2,1,0.995840232969647,A
2,0.5352,3-Hydroxytetradecenoylcarnitine (C14:1-OH) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30190-3,3018039,8749,0.5352,0.09828800000000003,0.3028,0.7676,0.972112,3-Hydroxytetradecenoylcarnitine (C14:1-OH) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.54,0.5352,A
2,0.511184021457994,Band form neutrophils [#/volume] in Blood,10*3/uL,thousand per microliter,LOINC,26507-4,3018199,8848,0.511184021457994,0.05169700162850848,0.2667760321869911,0.7555920107289971,0.9706710412874796,Band form neutrophils [#/volume] in Blood,1,2,2,2,10*3/uL,2,0.51,0.511184021457994,A
2,0.8265162200282086,Acetylcarnitine (C2) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30191-1,3018524,8749,0.8265162200282086,0.6634414668547245,0.7397743300423127,0.9132581100141043,0.9895909732016925,Acetylcarnitine (C2) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.83,0.8265162200282086,A
2,0.8088725817211475,Tetradecadienoylcarnitine (C14:2) [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,30564-9,3018590,8749,0.8088725817211475,0.6292128085390262,0.7133088725817213,0.9044362908605738,0.9885323549032689,Tetradecadienoylcarnitine (C14:2) [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,0.81,0.8088725817211475,A
2,0.9705750833591916,Inhibin A [Mass/volume] in Serum or Plasma,pg/mL,picogram per milliliter,LOINC,23883-2,3018595,8845,0.9705750833591916,0.9545135747689933,0.9620317277261075,0.9791184389922758,0.9866365919493899,Inhibin A [Mass/volume] in Serum or Plasma,1,2,2,2,pg/mL,2,0.97,0.9705750833591916,A
2,0.8205730629756371,Bicarbonate [Moles/volume] in Venous cord blood,mmol/L,millimole per liter,LOINC,28641-9,3018650,8753,0.8205730629756371,0.6519117421727361,0.7308595944634557,0.9102865314878186,0.9892343837785382,Bicarbonate [Moles/volume] in Venous cord blood,1,2,2,2,mmol/L,2,0.82,0.8205730629756371,A
2,0.9857621440536015,Plasma cells/100 leukocytes in Blood,%,percent,LOINC,13047-6,3018718,8554,0.9857621440536015,0.972378559463987,0.9786432160804023,0.9928810720268008,0.999145728643216,Plasma cells/100 leukocytes in Blood,1,2,2,2,%,2,0.99,0.9857621440536015,A
2,0.1499599299901217,Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,ng/mL,nanogram per milliliter,LOINC,3246-6,3018737,8842,0.1499599299901217,0.09875886900895633,0.1227253230852465,0.17719453689499687,0.20116099097128703,Fibrin D-dimer [Units/volume] in Platelet poor plasma by Immunoassay,1,2,2,2,ng/mL,2,0.15,0.1499599299901217,A
2,0.9470569024311625,Hemoglobin F/Hemoglobin.total in Blood,%,percent,LOINC,4576-5,3018738,8554,0.9470569024311625,0.8972903907164552,0.9205853536467437,0.9735284512155813,0.9968234141458697,Hemoglobin F/Hemoglobin.total in Blood,1,2,2,2,%,2,0.95,0.9470569024311625,A
2,0.816762447750029,Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,ug/L,microgram per liter,LOINC,17838-4,3018910,8748,0.816762447750029,0.775603269192861,0.7948692676664291,0.838655627833629,0.8579216263071969,Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,1,2,2,2,ug/L,2,0.82,0.816762447750029,A
2,0.8422032716122495,Vancomycin [Mass/volume] in Serum or Plasma --trough,ug/mL,microgram per milliliter,LOINC,4092-3,3018920,8859,0.8422032716122495,0.6938743469277641,0.7633049074183742,0.9211016358061248,0.990532196296735,Vancomycin [Mass/volume] in Serum or Plasma --trough,1,2,2,2,ug/mL,2,0.84,0.8422032716122495,A
2,0.9129570747217806,Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count,%,percent,LOINC,12208-5,3018948,8554,0.9129570747217806,0.8311367249602541,0.8694356120826707,0.9564785373608903,0.9947774244833069,Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count,1,2,2,2,%,2,0.91,0.9129570747217806,A
2,0.9433338860740146,Glucose [Mass/volume] in Body fluid,mg/dL,milligram per deciliter,LOINC,2344-0,3019210,8840,0.9433338860740146,0.9047595261668178,0.9228156095276333,0.963852162620396,0.9819082459812115,Glucose [Mass/volume] in Body fluid,1,2,2,2,mg/dL,2,0.94,0.9433338860740146,A
2,0.7726877475312746,Fractional oxyhemoglobin in Venous blood,%,percent,LOINC,2716-9,3019230,8554,0.7726877475312746,0.5670559632065385,0.6633091388479043,0.8820663562146449,0.9783195318560107,Fractional oxyhemoglobin in Venous blood,1,2,2,2,%,2,0.77,0.7726877475312746,A
2,0.9274379069145573,Protein [Mass/volume] in Cerebral spinal fluid,mg/dL,milligram per deciliter,LOINC,2880-3,3019473,8840,0.9274379069145573,0.8593178388055391,0.8912038281331647,0.96367198569595,0.9955579750235756,Protein [Mass/volume] in Cerebral spinal fluid,1,2,2,2,mg/dL,2,0.93,0.9274379069145573,A
2,0.8294389740563033,Selenium [Mass/volume] in Serum or Plasma,ug/L,microgram per liter,LOINC,5724-0,3019652,8748,0.8294389740563033,0.7310993628486913,0.7771306702224671,0.8817472778901394,0.9277785852639152,Selenium [Mass/volume] in Serum or Plasma,1,2,2,2,ug/L,2,0.83,0.8294389740563033,A
2,1,Alloisoleucine [Moles/volume] in Serum or Plasma,umol/L,micromole per liter,LOINC,22670-4,3019660,8749,1,1,1,1,1,Alloisoleucine [Moles/volume] in Serum or Plasma,1,2,2,2,umol/L,2,1,1,A
2,0.7083053980104007,Quinidine [Mass/volume] in Serum or Plasma,mg/L,milligram per liter,LOINC,6694-4,3019736,8751,0.7083053980104007,0.4463904240733019,0.5689889225119439,0.8476218735088576,0.9702203719474997,Quinidine [Mass/volume] in Serum or Plasma,1,2,2,2,mg/L,2,0.71,0.7083053980104007,A
2,0.9031200730229856,Magnesium [Mass/volume] in Urine,mg/dL,milligram per deciliter,LOINC,19124-7,3019738,8840,0.9031200730229856,0.812052941664592,0.8546801095344783,0.9515600365114928,0.9941872043813791,Magnesium [Mass/volume] in Urine,1,2,2,2,mg/dL,2,0.9,0.9031200730229856,A
2,0.6937911759735012,Hematocrit [Volume Fraction] of Blood by Centrifugation,%,percent,LOINC,4545-0,3019909,8554,0.6937911759735012,0.4451615644825279,0.5615413826272388,0.8260409693197636,0.9424207874644746,Hematocrit [Volume Fraction] of Blood by Centrifugation,1,2,2,2,%,2,0.69,0.6937911759735012,A
2,1,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,mmol/L,millimole per liter,LOINC,29265-6,3020059,8753,1,1,1,1,1,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,1,2,2,2,mmol/L,2,1,1,A
2,0.9361875539361395,Protein S Free Ag actual/normal in Platelet poor plasma by Immunoassay,%,percent,LOINC,27821-8,3020629,8554,0.9361875539361395,0.8762038546361106,0.9042813309042093,0.9680937769680698,0.9961712532361684,Protein S Free Ag actual/normal in Platelet poor plasma by Immunoassay,1,2,2,2,%,2,0.94,0.9361875539361395,A
